      time,           u [       -2      -2.5         0],           u [  -1.9564   -2.4564         0],           u [   -1.925    -2.425         0],           u [  -1.8965   -2.3965         0],           u [  -1.8917   -2.3917         0],           u [  -1.8883   -2.3883         0],           u [  -1.8684   -2.3684         0],           u [  -1.8393   -2.3393         0],           u [  -1.8344   -2.3344         0],           u [  -1.8199   -2.3199         0],           u [  -1.8083   -2.3083         0],           u [  -1.8055   -2.3055         0],           u [  -1.7801   -2.2801         0],           u [  -1.7745   -2.2745         0],           u [  -1.7323   -2.2323         0],           u [  -1.7285   -2.2285         0],           u [  -1.7247   -2.2247         0],           u [  -1.7077   -2.2077         0],           u [   -1.695    -2.195         0],           u [  -1.6914   -2.1914         0],           u [  -1.6637   -2.1637         0],           u [  -1.6443   -2.1443         0],           u [  -1.6365   -2.1365         0],           u [  -1.6135   -2.1135         0],           u [  -1.5876   -2.0876         0],           u [  -1.5652   -2.0652         0],           u [  -1.5467   -2.0467         0],           u [  -1.5179   -2.0179         0],           u [  -1.5123   -2.0123         0],           u [  -1.4872   -1.9872         0],           u [  -1.4827   -1.9827         0],           u [  -1.4561   -1.9561         0],           u [  -1.4277   -1.9277         0],           u [  -1.4183   -1.9183         0],           u [  -1.3938   -1.8938         0],           u [  -1.3785   -1.8785         0],           u [  -1.3502   -1.8502         0],           u [  -1.3433   -1.8433         0],           u [   -1.339    -1.839         0],           u [  -1.3282   -1.8282         0],           u [  -1.2881   -1.7881         0],           u [  -1.2588   -1.7588         0],           u [  -1.2524   -1.7524         0],           u [  -1.2343   -1.7343         0],           u [  -1.2062   -1.7062         0],           u [  -1.1992   -1.6992         0],           u [  -1.1651   -1.6651         0],           u [  -1.1623   -1.6623         0],           u [  -1.1599   -1.6599         0],           u [  -1.1281   -1.6281         0],           u [  -1.1007   -1.6007         0],           u [  -1.0906   -1.5906         0],           u [  -1.0577   -1.5577         0],           u [  -1.0471   -1.5471         0],           u [  -1.0222   -1.5222         0],           u [       -1      -1.5         0],           u [ -0.99514   -1.4951         0],           u [ -0.98831   -1.4883         0],           u [ -0.95973   -1.4597         0],           u [ -0.93421   -1.4342         0],           u [ -0.91873   -1.4187         0],           u [ -0.89731   -1.3973         0],           u [ -0.88111   -1.3811         0],           u [ -0.84351   -1.3435         0],           u [  -0.8394   -1.3394         0],           u [ -0.83521   -1.3352         0],           u [ -0.80343   -1.3034         0],           u [ -0.78684   -1.2868         0],           u [ -0.75932   -1.2593         0],           u [ -0.74419   -1.2442         0],           u [ -0.70666   -1.2067         0],           u [ -0.69788   -1.1979         0],           u [ -0.69418   -1.1942         0],           u [ -0.65857   -1.1586         0],           u [ -0.65662   -1.1566         0],           u [ -0.62583   -1.1258         0],           u [ -0.61036   -1.1104         0],           u [ -0.56917   -1.0692         0],           u [ -0.56584   -1.0658         0],           u [ -0.52561   -1.0256         0],           u [ -0.51754   -1.0175         0],           u [ -0.48046  -0.98046         0],           u [ -0.47663  -0.97663         0],           u [ -0.47571  -0.97571         0],           u [ -0.45263  -0.95263         0],           u [ -0.43704  -0.93704         0],           u [ -0.42632  -0.92632         0],           u [ -0.40025  -0.90025         0],           u [ -0.37587  -0.87587         0],           u [ -0.35776  -0.85776         0],           u [ -0.34745  -0.84745         0],           u [ -0.33001  -0.83001         0],           u [ -0.31184  -0.81184         0],           u [ -0.28233  -0.78233         0],           u [ -0.25991  -0.75991         0],           u [ -0.24272  -0.74272         0],           u [  -0.2291   -0.7291         0],           u [ -0.21058  -0.71058         0],           u [ -0.19162  -0.69162         0],           u [ -0.17443  -0.67443         0],           u [ -0.15475  -0.65475         0],           u [ -0.13516  -0.63516         0],           u [ -0.12885  -0.62885         0],           u [ -0.12279  -0.62279         0],           u [-0.091241  -0.59124         0],           u [-0.079221  -0.57922         0],           u [-0.050866  -0.55087         0],           u [-0.038731  -0.53873         0],           u [-2.2204e-16      -0.5         0],           u [  0.02821  -0.47179         0],           u [ 0.039469  -0.46053         0],           u [ 0.063069  -0.43693         0],           u [ 0.080417  -0.41958         0],           u [  0.11719  -0.38281         0],           u [  0.12977  -0.37023         0],           u [   0.1621   -0.3379         0],           u [  0.17291  -0.32709         0],           u [  0.17736  -0.32264         0],           u [  0.21479  -0.28521         0],           u [  0.24621  -0.25379         0],           u [  0.25014  -0.24986         0],           u [  0.25321  -0.24679         0],           u [  0.29191  -0.20809         0],           u [  0.30765  -0.19235         0],           u [  0.32523  -0.17477         0],           u [  0.35127  -0.14873         0],           u [  0.36454  -0.13546         0],           u [  0.39198  -0.10802         0],           u [  0.41597 -0.084033         0],           u [  0.42198 -0.078021         0],           u [  0.45327 -0.046728         0],           u [  0.46344 -0.036563         0],           u [   0.4935 -0.006502         0],           u [  0.50682 0.0068186         0],           u [  0.54782   0.04782         0],           u [  0.55825  0.058247         0],           u [  0.58855  0.088555         0],           u [  0.59742  0.097418         0],           u [  0.61891   0.11891         0],           u [  0.63084   0.13084         0],           u [  0.65312   0.15312         0],           u [  0.66025   0.16025         0],           u [  0.69512   0.19512         0],           u [  0.69714   0.19714         0],           u [  0.69924   0.19924         0],           u [  0.73244   0.23244         0],           u [    0.759     0.259         0],           u [  0.78515   0.28515         0],           u [  0.81364   0.31364         0],           u [  0.81506   0.31506         0],           u [   0.8163    0.3163         0],           u [   0.8439    0.3439         0],           u [  0.87793   0.37793         0],           u [  0.89391   0.39391         0],           u [  0.90187   0.40187         0],           u [  0.93802   0.43802         0],           u [  0.94789   0.44789         0],           u [  0.95085   0.45085         0],           u [        1       0.5         0],           u [    1.041   0.54097         0],           u [   1.0606   0.56065         0],           u [   1.0802   0.58016         0],           u [   1.0988   0.59885         0],           u [   1.1258   0.62581         0],           u [   1.1503   0.65032         0],           u [   1.1577   0.65768         0],           u [   1.1642   0.66424         0],           u [   1.1941   0.69412         0],           u [    1.215   0.71499         0],           u [   1.2237   0.72371         0],           u [    1.245     0.745         0],           u [   1.2596   0.75965         0],           u [   1.2851    0.7851         0],           u [   1.2899   0.78994         0],           u [   1.3224   0.82236         0],           u [   1.3269    0.8269         0],           u [   1.3352   0.83521         0],           u [   1.3577   0.85765         0],           u [   1.3738   0.87384         0],           u [   1.3926   0.89264         0],           u [   1.4056   0.90558         0],           u [   1.4296   0.92962         0],           u [   1.4518   0.95176         0],           u [   1.4626   0.96258         0],           u [   1.4735   0.97347         0],           u [    1.514     1.014         0],           u [   1.5468    1.0468         0],           u [   1.5496    1.0496         0],           u [   1.5839    1.0839         0],           u [   1.5844    1.0844         0],           u [   1.6253    1.1253         0],           u [   1.6331    1.1331         0],           u [   1.6469    1.1469         0],           u [   1.6713    1.1713         0],           u [   1.6827    1.1827         0],           u [   1.6983    1.1983         0],           u [   1.7162    1.2162         0],           u [   1.7375    1.2375         0],           u [   1.7531    1.2531         0],           u [   1.7851    1.2851         0],           u [   1.7965    1.2965         0],           u [   1.8012    1.3012         0],           u [    1.837     1.337         0],           u [    1.845     1.345         0],           u [   1.8815    1.3815         0],           u [   1.8907    1.3907         0],           u [   1.9008    1.4008         0],           u [   1.9275    1.4275         0],           u [   1.9453    1.4453         0],           u [   1.9688    1.4688         0],           u [        2       1.5         0]
    0.000000000000000e+00,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974527199e-01,                    5.681192684070409449e+00,                    1.099557428756427413e+01,                    1.099557428756427591e+01,                    1.099557428756427413e+01,                    1.099557428756427591e+01,                    1.099557428756427768e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427413e+01,                    1.099557428756427591e+01,                    1.099557428756427413e+01,                    1.099557428756427413e+01,                    1.099557428756427413e+01,                    1.099557428756427413e+01,                    1.099557428756427591e+01,                    1.099557428756427768e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427768e+01,                    1.099557428756427768e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427768e+01,                    1.099557428756427768e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427413e+01,                    1.099557428756427591e+01,                    1.099557428756427413e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427413e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427413e+01,                    1.099557428756427413e+01,                    1.099557428756427591e+01,                    1.099557428756427413e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427768e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427768e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    1.099557428756427591e+01,                    9.049194480594746182e+00,                    3.029424091214933945e+00,                    7.853981633974517207e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01
    1.000000000000000e-03,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974485010e-01,                    7.853981633974476129e-01,                    7.853981633974462806e-01,                    7.853981633974540522e-01,                    7.853981633974579379e-01,                    7.853981633974571608e-01,                    7.853981633974599363e-01,                    7.853981633974108645e-01,                    7.853981633974476129e-01,                    7.853981633975015697e-01,                    7.853981633973878829e-01,                    7.853981633973743381e-01,                    7.853981633979626453e-01,                    7.853981633979937316e-01,                    7.853981633960991360e-01,                    7.853981633960946951e-01,                    7.853981637307878572e-01,                    7.853981628486975675e-01,                    7.853981644609596691e-01,                    7.853981809824792659e-01,                    7.853981837456680548e-01,                    7.853981822474671581e-01,                    7.853983046381821653e-01,                    7.853983280629303065e-01,                    7.853987105021844606e-01,                    7.853993726407748621e-01,                    7.854051498224040584e-01,                    7.854060950593413359e-01,                    7.854825653432964128e-01,                    7.855554601610005294e-01,                    7.861666319961380101e-01,                    7.862245071021096710e-01,                    7.862480803545497388e-01,                    7.875643000880114819e-01,                    7.828364098618149081e-01,                    8.498315794974763415e-01,                    5.724256291759995285e+00,                    1.087772844203038858e+01,                    1.093432187130408728e+01,                    1.095609533788178958e+01,                    1.098508667101598668e+01,                    1.099118215276939381e+01,                    1.099352356499672823e+01,                    1.099490080123359448e+01,                    1.099520486073610570e+01,                    1.099544212166076917e+01,                    1.099548153400737149e+01,                    1.099554447368346821e+01,                    1.099555512107383137e+01,                    1.099556937262495282e+01,                    1.099557196624620126e+01,                    1.099557326163427184e+01,                    1.099557339907077136e+01,                    1.099557403009703904e+01,                    1.099557409330000368e+01,                    1.099557424946499218e+01,                    1.099557426403773697e+01,                    1.099557428317101859e+01,                    1.099557428602255271e+01,                    1.099557428625916167e+01,                    1.099557428737512410e+01,                    1.099557428741990606e+01,                    1.099557428758627253e+01,                    1.099557428757979594e+01,                    1.099557428758670952e+01,                    1.099557428756790145e+01,                    1.099557428759256084e+01,                    1.099557428759333533e+01,                    1.099557428756176058e+01,                    1.099557428755400323e+01,                    1.099557428755472799e+01,                    1.099557428756655675e+01,                    1.099557428756734012e+01,                    1.099557428756391353e+01,                    1.099557428760640221e+01,                    1.099557428760779310e+01,                    1.099557428755585775e+01,                    1.099557428754984123e+01,                    1.099557428756566324e+01,                    1.099557428757813504e+01,                    1.099557428730351560e+01,                    1.099557428658888014e+01,                    1.099557428561091399e+01,                    1.099557426928554094e+01,                    1.099557426642816083e+01,                    1.099557418380835827e+01,                    1.099557413797818306e+01,                    1.099557381905189146e+01,                    1.099557365207663295e+01,                    1.099557153202370507e+01,                    1.099557015516777980e+01,                    1.099555684868241379e+01,                    1.099555613681910948e+01,                    1.099555351137723314e+01,                    1.099546762178935921e+01,                    1.099523385571073852e+01,                    1.099491159406086638e+01,                    1.099063957977248585e+01,                    1.099046745508931444e+01,                    1.099000022934082210e+01,                    1.097395535011537504e+01,                    1.087807885507831607e+01,                    1.083810796258422116e+01,                    8.938989687342953516e+00,                    3.037307047466405230e+00,                    8.492247304592516199e-01,                    8.426915492230530047e-01,                    7.882861548459885181e-01,                    7.859142544043531409e-01,                    7.857410565540201564e-01,                    7.854706116650693737e-01,                    7.854353859620830658e-01,                    7.854059068775312014e-01,                    7.853993620290381505e-01,                    7.853990257919994944e-01,                    7.853988404913309074e-01,                    7.853983776638093772e-01,                    7.853982611859423590e-01,                    7.853982286108722732e-01,                    7.853981862693226734e-01,                    7.853981760161509174e-01,                    7.853981685396765888e-01,                    7.853981668427796325e-01,                    7.853981642199227009e-01,                    7.853981638738734006e-01,                    7.853981637581075592e-01,                    7.853981634307832804e-01,                    7.853981634297964032e-01,                    7.853981633953535102e-01,                    7.853981633962315856e-01,                    7.853981633977371590e-01,                    7.853981633976027110e-01,                    7.853981633973315946e-01,                    7.853981633973392551e-01,                    7.853981633974778109e-01,                    7.853981633974357335e-01,                    7.853981633974331800e-01,                    7.853981633974485010e-01,                    7.853981633974482790e-01,                    7.853981633974480570e-01,                    7.853981633974485010e-01,                    7.853981633974486121e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01
    3.000000000000000e-03,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974481680e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974480570e-01,                    7.853981633974483900e-01,                    7.853981633974486121e-01,                    7.853981633974483900e-01,                    7.853981633974482790e-01,                    7.853981633974480570e-01,                    7.853981633974472798e-01,                    7.853981633974476129e-01,                    7.853981633974479459e-01,                    7.853981633974489451e-01,                    7.853981633974516097e-01,                    7.853981633974221888e-01,                    7.853981633974150833e-01,                    7.853981633974320697e-01,                    7.853981633975553045e-01,                    7.853981633967181963e-01,                    7.853981633946075513e-01,                    7.853981634098805564e-01,                    7.853981634224660446e-01,                    7.853981633283531050e-01,                    7.853981632758568754e-01,                    7.853981633242362870e-01,                    7.853981630976032413e-01,                    7.853981637346817424e-01,                    7.853981659182429631e-01,                    7.853981613738629797e-01,                    7.853981550516379029e-01,                    7.853981778340745068e-01,                    7.853981752384094905e-01,                    7.853981529246746307e-01,                    7.853982011477503855e-01,                    7.853982369834858757e-01,                    7.853993814822917141e-01,                    7.853998078303243702e-01,                    7.854021812908552613e-01,                    7.854171958881729365e-01,                    7.854198885819213549e-01,                    7.854206883004826167e-01,                    7.854836638501998536e-01,                    7.854920259342120792e-01,                    7.856200142832387989e-01,                    7.857807651012649330e-01,                    7.866886015208740535e-01,                    7.868003955666550420e-01,                    7.922970798461776987e-01,                    7.949262659808352671e-01,                    8.173548150951359670e-01,                    8.194468215580565928e-01,                    8.213334282586497448e-01,                    8.501266336813334545e-01,                    8.919383834356586771e-01,                    1.029288661522772319e+00,                    5.790548247234870161e+00,                    1.073240987054933981e+01,                    1.081256869521837416e+01,                    1.085642825854381499e+01,                    1.092868119277770944e+01,                    1.095674198278188527e+01,                    1.097190994181459622e+01,                    1.098256993620357846e+01,                    1.098762451439321808e+01,                    1.099105260686006069e+01,                    1.099222346644498316e+01,                    1.099383041344118084e+01,                    1.099434636472047799e+01,                    1.099498040383846842e+01,                    1.099519504328871022e+01,                    1.099528393181844343e+01,                    1.099531172061004547e+01,                    1.099545529457996906e+01,                    1.099547720765798431e+01,                    1.099554039003084682e+01,                    1.099554966584330629e+01,                    1.099556528269386924e+01,                    1.099557004999205212e+01,                    1.099557082919358564e+01,                    1.099557269637795187e+01,                    1.099557321513960950e+01,                    1.099557418113124285e+01,                    1.099557414280081957e+01,                    1.099557433131407613e+01,                    1.099557429902254491e+01,                    1.099557438190189984e+01,                    1.099557423918370347e+01,                    1.099557430239839739e+01,                    1.099557431025772480e+01,                    1.099557430812124892e+01,                    1.099557427274823418e+01,                    1.099557433262634731e+01,                    1.099557433491673031e+01,                    1.099557447551377543e+01,                    1.099557450473733766e+01,                    1.099557391504951553e+01,                    1.099557449102504592e+01,                    1.099557440443585676e+01,                    1.099557324531473057e+01,                    1.099557197209254866e+01,                    1.099556859767165129e+01,                    1.099556656973438606e+01,                    1.099555110698940474e+01,                    1.099554832143142136e+01,                    1.099550344503284549e+01,                    1.099548905203004878e+01,                    1.099540476650682308e+01,                    1.099536955556636286e+01,                    1.099509722895575337e+01,                    1.099496371200223699e+01,                    1.099412816712587926e+01,                    1.099408011489386361e+01,                    1.099395301086571486e+01,                    1.099112412807569505e+01,                    1.098679776509166572e+01,                    1.098109727870450492e+01,                    1.094432428726243245e+01,                    1.094269642221641980e+01,                    1.093980194277330220e+01,                    1.086667386961950754e+01,                    1.071701266902154615e+01,                    1.065696438315405103e+01,                    8.818289450023998555e+00,                    3.068105669453781825e+00,                    9.456204817304347809e-01,                    9.346500529435128879e-01,                    8.210186652827642373e-01,                    7.970713144070241674e-01,                    7.933235506815441429e-01,                    7.884825128459629351e-01,                    7.874135453894560710e-01,                    7.862075756703557072e-01,                    7.857238679269040738e-01,                    7.856244490653889745e-01,                    7.855914856974496319e-01,                    7.854835090475729142e-01,                    7.854487495542632480e-01,                    7.854366310781444316e-01,                    7.854167634059315839e-01,                    7.854102865237353459e-01,                    7.854045772210175302e-01,                    7.854033632860937253e-01,                    7.854001517117659148e-01,                    7.853996966421648018e-01,                    7.853993900316441623e-01,                    7.853984878843343065e-01,                    7.853983874823029510e-01,                    7.853981133302752049e-01,                    7.853981417795022901e-01,                    7.853981721052740728e-01,                    7.853981639662076519e-01,                    7.853981612937636081e-01,                    7.853981617717297192e-01,                    7.853981638248197505e-01,                    7.853981632463856721e-01,                    7.853981632241993083e-01,                    7.853981634360337472e-01,                    7.853981634355964303e-01,                    7.853981633894440151e-01,                    7.853981633930825490e-01,                    7.853981633951868657e-01,                    7.853981633984011834e-01,                    7.853981633984632449e-01,                    7.853981633981343968e-01,                    7.853981633973072807e-01,                    7.853981633973390331e-01,                    7.853981633974899124e-01,                    7.853981633974491672e-01,                    7.853981633974368437e-01,                    7.853981633974336241e-01,                    7.853981633974502774e-01,                    7.853981633974510546e-01,                    7.853981633974480570e-01,                    7.853981633974478349e-01,                    7.853981633974479459e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01,                    7.853981633974482790e-01
